event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
44954	9.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
45500	9.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
46046	9.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
46592	9.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
47138	9.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
47684	9.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
48230	9.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
48784	10.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
49330	10.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
49876	10.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
50422	10.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
50968	10.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
51514	10.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
52060	10.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
52606	10.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
53152	10.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
53698	10.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
54252	11.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
54798	11.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
55344	11.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
55890	11.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
56436	11.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
56982	11.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
57528	11.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
58074	11.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
58620	11.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
59166	11.91	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
59720	12.01	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
60266	12.11	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
60812	12.21	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
61358	12.31	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
61904	12.41	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
62450	12.51	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
62996	12.61	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
63542	12.71	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
64088	12.81	Highway.node[4].appl	BrakingNoGui		0.0	3.38571e-06	5.00263	4	108.657	242.45	0.0	0.0
