Iterations; Iterationswithoutimprovement; Evaluations;caccC1; caccOmegaN; caccXi
367; 17; 1468;0.339412; 1.75209; 2.09145
367; 17; 1468;0.339412; 1.75209; 2.09145
368; 18; 1468;0.339412; 1.75209; 2.09145
368; 18; 1472;0.339412; 1.75209; 2.09145
368; 18; 1472;0.339412; 1.75209; 2.09145
369; 19; 1472;0.339412; 1.75209; 2.09145
369; 19; 1476;0.339412; 1.75209; 2.09145
369; 19; 1476;0.339412; 1.75209; 2.09145
370; 20; 1476;0.339412; 1.75209; 2.09145
370; 20; 1480;0.339412; 1.75209; 2.09145
370; 20; 1480;0.339412; 1.75209; 2.09145
371; 21; 1480;0.339412; 1.75209; 2.09145
371; 21; 1484;0.339412; 1.75209; 2.09145
371; 21; 1484;0.339412; 1.75209; 2.09145
372; 22; 1484;0.339412; 1.75209; 2.09145
372; 22; 1488;0.339412; 1.75209; 2.09145
372; 22; 1488;0.339412; 1.75209; 2.09145
373; 23; 1488;0.339412; 1.75209; 2.09145
373; 23; 1492;0.339412; 1.75209; 2.09145
373; 23; 1492;0.339412; 1.75209; 2.09145
374; 24; 1492;0.339412; 1.75209; 2.09145
374; 24; 1496;0.339412; 1.75209; 2.09145
374; 24; 1496;0.339412; 1.75209; 2.09145
375; 25; 1496;0.339412; 1.75209; 2.09145
375; 25; 1500;0.339412; 1.75209; 2.09145
375; 25; 1500;0.339412; 1.75209; 2.09145
376; 26; 1500;0.339412; 1.75209; 2.09145
376; 26; 1504;0.339412; 1.75209; 2.09145
376; 26; 1504;0.339412; 1.75209; 2.09145
377; 27; 1504;0.339412; 1.75209; 2.09145
377; 27; 1508;0.339412; 1.75209; 2.09145
377; 27; 1508;0.339412; 1.75209; 2.09145
378; 28; 1508;0.339412; 1.75209; 2.09145
378; 28; 1512;0.339412; 1.75209; 2.09145
378; 28; 1512;0.339412; 1.75209; 2.09145
379; 29; 1512;0.339412; 1.75209; 2.09145
379; 29; 1516;0.339412; 1.75209; 2.09145
379; 29; 1516;0.339412; 1.75209; 2.09145
380; 30; 1516;0.339412; 1.75209; 2.09145
380; 30; 1520;0.339412; 1.75209; 2.09145
380; 30; 1520;0.339412; 1.75209; 2.09145
381; 31; 1520;0.339412; 1.75209; 2.09145
381; 31; 1524;0.339412; 1.75209; 2.09145
381; 31; 1524;0.339412; 1.75209; 2.09145
382; 32; 1524;0.339412; 1.75209; 2.09145
382; 32; 1528;0.339412; 1.75209; 2.09145
382; 32; 1528;0.339412; 1.75209; 2.09145
383; 33; 1528;0.339412; 1.75209; 2.09145
383; 33; 1532;0.339412; 1.75209; 2.09145
383; 33; 1532;0.339412; 1.75209; 2.09145
384; 34; 1532;0.339412; 1.75209; 2.09145
384; 34; 1536;0.339412; 1.75209; 2.09145
384; 34; 1536;0.339412; 1.75209; 2.09145
385; 35; 1536;0.339412; 1.75209; 2.09145
385; 35; 1540;0.339412; 1.75209; 2.09145
385; 35; 1540;0.339412; 1.75209; 2.09145
386; 36; 1540;0.339412; 1.75209; 2.09145
386; 36; 1544;0.339412; 1.75209; 2.09145
386; 36; 1544;0.339412; 1.75209; 2.09145
387; 37; 1544;0.339412; 1.75209; 2.09145
387; 37; 1548;0.339412; 1.75209; 2.09145
387; 37; 1548;0.339412; 1.75209; 2.09145
388; 38; 1548;0.339412; 1.75209; 2.09145
388; 38; 1552;0.339412; 1.75209; 2.09145
388; 38; 1552;0.339412; 1.75209; 2.09145
389; 39; 1552;0.339412; 1.75209; 2.09145
389; 39; 1556;0.339412; 1.75209; 2.09145
389; 39; 1556;0.339412; 1.75209; 2.09145
390; 40; 1556;0.339412; 1.75209; 2.09145
390; 40; 1560;0.339412; 1.75209; 2.09145
390; 40; 1560;0.339412; 1.75209; 2.09145
391; 41; 1560;0.339412; 1.75209; 2.09145
391; 41; 1564;0.339412; 1.75209; 2.09145
391; 41; 1564;0.339412; 1.75209; 2.09145
392; 42; 1564;0.339412; 1.75209; 2.09145
392; 42; 1568;0.339412; 1.75209; 2.09145
392; 42; 1568;0.339412; 1.75209; 2.09145
393; 43; 1568;0.339412; 1.75209; 2.09145
393; 43; 1572;0.339412; 1.75209; 2.09145
393; 43; 1572;0.339412; 1.75209; 2.09145
394; 44; 1572;0.339412; 1.75209; 2.09145
394; 44; 1576;0.339412; 1.75209; 2.09145
394; 44; 1576;0.339412; 1.75209; 2.09145
395; 45; 1576;0.339412; 1.75209; 2.09145
395; 45; 1580;0.339412; 1.75209; 2.09145
395; 45; 1580;0.339412; 1.75209; 2.09145
396; 46; 1580;0.339412; 1.75209; 2.09145
396; 46; 1584;0.339412; 1.75209; 2.09145
396; 46; 1584;0.339412; 1.75209; 2.09145
397; 47; 1584;0.339412; 1.75209; 2.09145
397; 47; 1588;0.339412; 1.75209; 2.09145
397; 47; 1588;0.339412; 1.75209; 2.09145
398; 48; 1588;0.339412; 1.75209; 2.09145
398; 48; 1592;0.339412; 1.75209; 2.09145
398; 48; 1592;0.339412; 1.75209; 2.09145
399; 49; 1592;0.339412; 1.75209; 2.09145
399; 49; 1596;0.339412; 1.75209; 2.09145
399; 49; 1596;0.339412; 1.75209; 2.09145
400; 50; 1596;0.339412; 1.75209; 2.09145
400; 50; 1600;0.339412; 1.75209; 2.09145
400; 50; 1600;0.339412; 1.75209; 2.09145
401; 51; 1600;0.339412; 1.75209; 2.09145
401; 51; 1604;0.339412; 1.75209; 2.09145
401; 51; 1604;0.339412; 1.75209; 2.09145
402; 52; 1604;0.339412; 1.75209; 2.09145
402; 52; 1608;0.339412; 1.75209; 2.09145
402; 52; 1608;0.339412; 1.75209; 2.09145
403; 53; 1608;0.339412; 1.75209; 2.09145
403; 53; 1612;0.339412; 1.75209; 2.09145
403; 53; 1612;0.339412; 1.75209; 2.09145
404; 54; 1612;0.339412; 1.75209; 2.09145
404; 54; 1616;0.339412; 1.75209; 2.09145
404; 54; 1616;0.339412; 1.75209; 2.09145
405; 55; 1616;0.339412; 1.75209; 2.09145
405; 55; 1620;0.339412; 1.75209; 2.09145
405; 55; 1620;0.339412; 1.75209; 2.09145
406; 56; 1620;0.339412; 1.75209; 2.09145
406; 56; 1624;0.339412; 1.75209; 2.09145
406; 56; 1624;0.339412; 1.75209; 2.09145
407; 57; 1624;0.339412; 1.75209; 2.09145
407; 57; 1628;0.339412; 1.75209; 2.09145
407; 57; 1628;0.339412; 1.75209; 2.09145
408; 58; 1628;0.339412; 1.75209; 2.09145
408; 58; 1632;0.339412; 1.75209; 2.09145
408; 58; 1632;0.339412; 1.75209; 2.09145
409; 59; 1632;0.339412; 1.75209; 2.09145
409; 59; 1636;0.339412; 1.75209; 2.09145
409; 59; 1636;0.339412; 1.75209; 2.09145
410; 60; 1636;0.339412; 1.75209; 2.09145
410; 60; 1640;0.339412; 1.75209; 2.09145
410; 60; 1640;0.339412; 1.75209; 2.09145
411; 61; 1640;0.339412; 1.75209; 2.09145
411; 61; 1644;0.339412; 1.75209; 2.09145
411; 61; 1644;0.339412; 1.75209; 2.09145
412; 62; 1644;0.339412; 1.75209; 2.09145
412; 62; 1648;0.339412; 1.75209; 2.09145
412; 62; 1648;0.339412; 1.75209; 2.09145
413; 63; 1648;0.339412; 1.75209; 2.09145
413; 63; 1652;0.339412; 1.75209; 2.09145
413; 63; 1652;0.339412; 1.75209; 2.09145
414; 64; 1652;0.339412; 1.75209; 2.09145
414; 64; 1656;0.339412; 1.75209; 2.09145
414; 64; 1656;0.339412; 1.75209; 2.09145
415; 65; 1656;0.339412; 1.75209; 2.09145
415; 65; 1660;0.339412; 1.75209; 2.09145
415; 65; 1660;0.339412; 1.75209; 2.09145
416; 66; 1660;0.339412; 1.75209; 2.09145
416; 66; 1664;0.339412; 1.75209; 2.09145
416; 66; 1664;0.339412; 1.75209; 2.09145
417; 67; 1664;0.339412; 1.75209; 2.09145
417; 67; 1668;0.339412; 1.75209; 2.09145
417; 67; 1668;0.339412; 1.75209; 2.09145
418; 68; 1668;0.339412; 1.75209; 2.09145
418; 68; 1672;0.339412; 1.75209; 2.09145
418; 68; 1672;0.339412; 1.75209; 2.09145
419; 69; 1672;0.339412; 1.75209; 2.09145
419; 69; 1676;0.339412; 1.75209; 2.09145
419; 69; 1676;0.339412; 1.75209; 2.09145
420; 70; 1676;0.339412; 1.75209; 2.09145
420; 70; 1680;0.339412; 1.75209; 2.09145
420; 70; 1680;0.339412; 1.75209; 2.09145
421; 71; 1680;0.339412; 1.75209; 2.09145
421; 71; 1684;0.339412; 1.75209; 2.09145
421; 71; 1684;0.339412; 1.75209; 2.09145
422; 72; 1684;0.339412; 1.75209; 2.09145
422; 72; 1688;0.339412; 1.75209; 2.09145
422; 72; 1688;0.339412; 1.75209; 2.09145
423; 73; 1688;0.339412; 1.75209; 2.09145
423; 73; 1692;0.339412; 1.75209; 2.09145
423; 73; 1692;0.339412; 1.75209; 2.09145
424; 74; 1692;0.339412; 1.75209; 2.09145
424; 74; 1696;0.339412; 1.75209; 2.09145
424; 74; 1696;0.339412; 1.75209; 2.09145
425; 75; 1696;0.339412; 1.75209; 2.09145
425; 75; 1700;0.339412; 1.75209; 2.09145
425; 75; 1700;0.339412; 1.75209; 2.09145
426; 76; 1700;0.339412; 1.75209; 2.09145
426; 76; 1704;0.339412; 1.75209; 2.09145
426; 76; 1704;0.339412; 1.75209; 2.09145
427; 77; 1704;0.339412; 1.75209; 2.09145
427; 77; 1708;0.339412; 1.75209; 2.09145
427; 77; 1708;0.339412; 1.75209; 2.09145
428; 78; 1708;0.339412; 1.75209; 2.09145
428; 78; 1712;0.339412; 1.75209; 2.09145
428; 78; 1712;0.339412; 1.75209; 2.09145
429; 79; 1712;0.339412; 1.75209; 2.09145
429; 79; 1716;0.339412; 1.75209; 2.09145
429; 79; 1716;0.339412; 1.75209; 2.09145
430; 80; 1716;0.339412; 1.75209; 2.09145
430; 80; 1720;0.339412; 1.75209; 2.09145
430; 80; 1720;0.339412; 1.75209; 2.09145
431; 81; 1720;0.339412; 1.75209; 2.09145
431; 81; 1724;0.339412; 1.75209; 2.09145
431; 81; 1724;0.339412; 1.75209; 2.09145
432; 82; 1724;0.339412; 1.75209; 2.09145
432; 82; 1728;0.339412; 1.75209; 2.09145
432; 82; 1728;0.339412; 1.75209; 2.09145
433; 83; 1728;0.339412; 1.75209; 2.09145
433; 83; 1732;0.339412; 1.75209; 2.09145
433; 83; 1732;0.339412; 1.75209; 2.09145
434; 84; 1732;0.339412; 1.75209; 2.09145
434; 84; 1736;0.339412; 1.75209; 2.09145
434; 84; 1736;0.339412; 1.75209; 2.09145
435; 85; 1736;0.339412; 1.75209; 2.09145
435; 85; 1740;0.339412; 1.75209; 2.09145
435; 85; 1740;0.339412; 1.75209; 2.09145
436; 86; 1740;0.339412; 1.75209; 2.09145
436; 86; 1744;0.339412; 1.75209; 2.09145
436; 86; 1744;0.339412; 1.75209; 2.09145
437; 87; 1744;0.339412; 1.75209; 2.09145
437; 87; 1748;0.339412; 1.75209; 2.09145
437; 87; 1748;0.339412; 1.75209; 2.09145
438; 88; 1748;0.339412; 1.75209; 2.09145
438; 88; 1752;0.339412; 1.75209; 2.09145
438; 88; 1752;0.339412; 1.75209; 2.09145
439; 89; 1752;0.339412; 1.75209; 2.09145
439; 89; 1756;0.339412; 1.75209; 2.09145
439; 89; 1756;0.339412; 1.75209; 2.09145
440; 90; 1756;0.339412; 1.75209; 2.09145
440; 90; 1760;0.339412; 1.75209; 2.09145
440; 90; 1760;0.339412; 1.75209; 2.09145
441; 91; 1760;0.339412; 1.75209; 2.09145
441; 91; 1764;0.339412; 1.75209; 2.09145
441; 91; 1764;0.339412; 1.75209; 2.09145
442; 92; 1764;0.339412; 1.75209; 2.09145
442; 92; 1768;0.339412; 1.75209; 2.09145
442; 92; 1768;0.339412; 1.75209; 2.09145
443; 93; 1768;0.339412; 1.75209; 2.09145
443; 93; 1772;0.339412; 1.75209; 2.09145
443; 93; 1772;0.339412; 1.75209; 2.09145
444; 94; 1772;0.339412; 1.75209; 2.09145
444; 94; 1776;0.339412; 1.75209; 2.09145
444; 94; 1776;0.339412; 1.75209; 2.09145
445; 95; 1776;0.339412; 1.75209; 2.09145
445; 95; 1780;0.339412; 1.75209; 2.09145
445; 95; 1780;0.339412; 1.75209; 2.09145
446; 96; 1780;0.339412; 1.75209; 2.09145
446; 96; 1784;0.339412; 1.75209; 2.09145
446; 96; 1784;0.339412; 1.75209; 2.09145
447; 97; 1784;0.339412; 1.75209; 2.09145
447; 97; 1788;0.339412; 1.75209; 2.09145
447; 97; 1788;0.339412; 1.75209; 2.09145
448; 98; 1788;0.339412; 1.75209; 2.09145
448; 98; 1792;0.339412; 1.75209; 2.09145
448; 98; 1792;0.339412; 1.75209; 2.09145
449; 99; 1792;0.339412; 1.75209; 2.09145
449; 99; 1796;0.339412; 1.75209; 2.09145
449; 99; 1796;0.339412; 1.75209; 2.09145
450; 100; 1796;0.339412; 1.75209; 2.09145
450; 100; 1800;0.339412; 1.75209; 2.09145
450; 100; 1800;0.339412; 1.75209; 2.09145
451; 101; 1800;0.339412; 1.75209; 2.09145
451; 101; 1804;0.339412; 1.75209; 2.09145
451; 101; 1804;0.339412; 1.75209; 2.09145
452; 102; 1804;0.339412; 1.75209; 2.09145
452; 102; 1808;0.339412; 1.75209; 2.09145
452; 102; 1808;0.339412; 1.75209; 2.09145
453; 103; 1808;0.339412; 1.75209; 2.09145
453; 103; 1812;0.339412; 1.75209; 2.09145
453; 103; 1812;0.339412; 1.75209; 2.09145
454; 104; 1812;0.339412; 1.75209; 2.09145
454; 104; 1816;0.339412; 1.75209; 2.09145
454; 104; 1816;0.339412; 1.75209; 2.09145
455; 105; 1816;0.339412; 1.75209; 2.09145
455; 105; 1820;0.339412; 1.75209; 2.09145
455; 105; 1820;0.339412; 1.75209; 2.09145
456; 106; 1820;0.339412; 1.75209; 2.09145
456; 106; 1824;0.339412; 1.75209; 2.09145
456; 106; 1824;0.339412; 1.75209; 2.09145
457; 107; 1824;0.339412; 1.75209; 2.09145
457; 107; 1828;0.339412; 1.75209; 2.09145
457; 107; 1828;0.339412; 1.75209; 2.09145
458; 108; 1828;0.339412; 1.75209; 2.09145
458; 108; 1832;0.339412; 1.75209; 2.09145
458; 108; 1832;0.339412; 1.75209; 2.09145
459; 109; 1832;0.339412; 1.75209; 2.09145
459; 109; 1836;0.339412; 1.75209; 2.09145
459; 109; 1836;0.339412; 1.75209; 2.09145
460; 110; 1836;0.339412; 1.75209; 2.09145
460; 110; 1840;0.339412; 1.75209; 2.09145
460; 110; 1840;0.339412; 1.75209; 2.09145
461; 111; 1840;0.339412; 1.75209; 2.09145
461; 111; 1844;0.339412; 1.75209; 2.09145
461; 111; 1844;0.339412; 1.75209; 2.09145
462; 112; 1844;0.339412; 1.75209; 2.09145
462; 112; 1848;0.339412; 1.75209; 2.09145
462; 112; 1848;0.339412; 1.75209; 2.09145
463; 113; 1848;0.339412; 1.75209; 2.09145
463; 113; 1852;0.339412; 1.75209; 2.09145
463; 113; 1852;0.339412; 1.75209; 2.09145
464; 114; 1852;0.339412; 1.75209; 2.09145
464; 114; 1856;0.339412; 1.75209; 2.09145
464; 114; 1856;0.339412; 1.75209; 2.09145
465; 115; 1856;0.339412; 1.75209; 2.09145
465; 115; 1860;0.339412; 1.75209; 2.09145
465; 115; 1860;0.339412; 1.75209; 2.09145
466; 116; 1860;0.339412; 1.75209; 2.09145
466; 116; 1864;0.339412; 1.75209; 2.09145
466; 116; 1864;0.339412; 1.75209; 2.09145
467; 117; 1864;0.339412; 1.75209; 2.09145
467; 117; 1868;0.339412; 1.75209; 2.09145
467; 117; 1868;0.339412; 1.75209; 2.09145
468; 118; 1868;0.339412; 1.75209; 2.09145
468; 118; 1872;0.339412; 1.75209; 2.09145
468; 118; 1872;0.339412; 1.75209; 2.09145
469; 119; 1872;0.339412; 1.75209; 2.09145
469; 119; 1876;0.339412; 1.75209; 2.09145
469; 119; 1876;0.339412; 1.75209; 2.09145
470; 120; 1876;0.339412; 1.75209; 2.09145
470; 120; 1880;0.339412; 1.75209; 2.09145
470; 120; 1880;0.339412; 1.75209; 2.09145
471; 121; 1880;0.339412; 1.75209; 2.09145
471; 121; 1884;0.339412; 1.75209; 2.09145
471; 121; 1884;0.339412; 1.75209; 2.09145
472; 122; 1884;0.339412; 1.75209; 2.09145
472; 122; 1888;0.339412; 1.75209; 2.09145
472; 122; 1888;0.339412; 1.75209; 2.09145
473; 123; 1888;0.339412; 1.75209; 2.09145
473; 123; 1892;0.339412; 1.75209; 2.09145
473; 123; 1892;0.339412; 1.75209; 2.09145
474; 124; 1892;0.339412; 1.75209; 2.09145
474; 124; 1896;0.339412; 1.75209; 2.09145
474; 124; 1896;0.339412; 1.75209; 2.09145
475; 125; 1896;0.339412; 1.75209; 2.09145
475; 125; 1900;0.339412; 1.75209; 2.09145
475; 125; 1900;0.339412; 1.75209; 2.09145
476; 126; 1900;0.339412; 1.75209; 2.09145
476; 126; 1904;0.339412; 1.75209; 2.09145
476; 126; 1904;0.339412; 1.75209; 2.09145
477; 127; 1904;0.339412; 1.75209; 2.09145
477; 127; 1908;0.339412; 1.75209; 2.09145
477; 127; 1908;0.339412; 1.75209; 2.09145
478; 128; 1908;0.339412; 1.75209; 2.09145
478; 128; 1912;0.339412; 1.75209; 2.09145
478; 128; 1912;0.339412; 1.75209; 2.09145
479; 129; 1912;0.339412; 1.75209; 2.09145
479; 129; 1916;0.339412; 1.75209; 2.09145
479; 129; 1916;0.339412; 1.75209; 2.09145
480; 130; 1916;0.339412; 1.75209; 2.09145
480; 130; 1920;0.339412; 1.75209; 2.09145
480; 130; 1920;0.339412; 1.75209; 2.09145
481; 131; 1920;0.339412; 1.75209; 2.09145
481; 131; 1924;0.339412; 1.75209; 2.09145
481; 131; 1924;0.339412; 1.75209; 2.09145
482; 132; 1924;0.339412; 1.75209; 2.09145
482; 132; 1928;0.339412; 1.75209; 2.09145
482; 132; 1928;0.339412; 1.75209; 2.09145
483; 133; 1928;0.339412; 1.75209; 2.09145
483; 133; 1932;0.339412; 1.75209; 2.09145
483; 133; 1932;0.339412; 1.75209; 2.09145
484; 134; 1932;0.339412; 1.75209; 2.09145
484; 134; 1936;0.339412; 1.75209; 2.09145
484; 134; 1936;0.339412; 1.75209; 2.09145
485; 135; 1936;0.339412; 1.75209; 2.09145
485; 135; 1940;0.339412; 1.75209; 2.09145
485; 135; 1940;0.339412; 1.75209; 2.09145
486; 136; 1940;0.339412; 1.75209; 2.09145
486; 136; 1944;0.339412; 1.75209; 2.09145
486; 136; 1944;0.339412; 1.75209; 2.09145
487; 137; 1944;0.339412; 1.75209; 2.09145
487; 137; 1948;0.339412; 1.75209; 2.09145
487; 137; 1948;0.339412; 1.75209; 2.09145
488; 138; 1948;0.339412; 1.75209; 2.09145
488; 138; 1952;0.339412; 1.75209; 2.09145
488; 138; 1952;0.339412; 1.75209; 2.09145
489; 139; 1952;0.339412; 1.75209; 2.09145
489; 139; 1956;0.339412; 1.75209; 2.09145
489; 139; 1956;0.339412; 1.75209; 2.09145
490; 140; 1956;0.339412; 1.75209; 2.09145
490; 140; 1960;0.339412; 1.75209; 2.09145
490; 140; 1960;0.339412; 1.75209; 2.09145
491; 141; 1960;0.339412; 1.75209; 2.09145
491; 141; 1964;0.339412; 1.75209; 2.09145
491; 141; 1964;0.339412; 1.75209; 2.09145
492; 142; 1964;0.339412; 1.75209; 2.09145
492; 142; 1968;0.339412; 1.75209; 2.09145
492; 142; 1968;0.339412; 1.75209; 2.09145
493; 143; 1968;0.339412; 1.75209; 2.09145
493; 143; 1972;0.339412; 1.75209; 2.09145
493; 143; 1972;0.339412; 1.75209; 2.09145
494; 144; 1972;0.339412; 1.75209; 2.09145
494; 144; 1976;0.339412; 1.75209; 2.09145
494; 144; 1976;0.339412; 1.75209; 2.09145
495; 145; 1976;0.339412; 1.75209; 2.09145
495; 145; 1980;0.339412; 1.75209; 2.09145
495; 145; 1980;0.339412; 1.75209; 2.09145
496; 146; 1980;0.339412; 1.75209; 2.09145
496; 146; 1984;0.339412; 1.75209; 2.09145
496; 146; 1984;0.339412; 1.75209; 2.09145
497; 147; 1984;0.339412; 1.75209; 2.09145
497; 147; 1988;0.339412; 1.75209; 2.09145
497; 147; 1988;0.339412; 1.75209; 2.09145
498; 148; 1988;0.339412; 1.75209; 2.09145
498; 148; 1992;0.339412; 1.75209; 2.09145
498; 148; 1992;0.339412; 1.75209; 2.09145
499; 149; 1992;0.339412; 1.75209; 2.09145
499; 149; 1996;0.339412; 1.75209; 2.09145
499; 149; 1996;0.339412; 1.75209; 2.09145
500; 150; 1996;0.339412; 1.75209; 2.09145
500; 150; 2000;0.339412; 1.75209; 2.09145
500; 150; 2000;0.339412; 1.75209; 2.09145
501; 151; 2000;0.339412; 1.75209; 2.09145
501; 151; 2004;0.339412; 1.75209; 2.09145
501; 151; 2004;0.339412; 1.75209; 2.09145
502; 152; 2004;0.339412; 1.75209; 2.09145
502; 152; 2008;0.339412; 1.75209; 2.09145
502; 152; 2008;0.339412; 1.75209; 2.09145
503; 153; 2008;0.339412; 1.75209; 2.09145
503; 153; 2012;0.339412; 1.75209; 2.09145
503; 153; 2012;0.339412; 1.75209; 2.09145
504; 154; 2012;0.339412; 1.75209; 2.09145
504; 154; 2016;0.339412; 1.75209; 2.09145
504; 154; 2016;0.339412; 1.75209; 2.09145
505; 155; 2016;0.339412; 1.75209; 2.09145
505; 155; 2020;0.339412; 1.75209; 2.09145
505; 155; 2020;0.339412; 1.75209; 2.09145
506; 156; 2020;0.339412; 1.75209; 2.09145
506; 156; 2024;0.339412; 1.75209; 2.09145
506; 156; 2024;0.339412; 1.75209; 2.09145
507; 157; 2024;0.339412; 1.75209; 2.09145
507; 157; 2028;0.339412; 1.75209; 2.09145
507; 157; 2028;0.339412; 1.75209; 2.09145
508; 158; 2028;0.339412; 1.75209; 2.09145
508; 158; 2032;0.339412; 1.75209; 2.09145
508; 158; 2032;0.339412; 1.75209; 2.09145
509; 159; 2032;0.339412; 1.75209; 2.09145
509; 159; 2036;0.339412; 1.75209; 2.09145
509; 159; 2036;0.339412; 1.75209; 2.09145
510; 160; 2036;0.339412; 1.75209; 2.09145
510; 160; 2040;0.339412; 1.75209; 2.09145
510; 160; 2040;0.339412; 1.75209; 2.09145
511; 161; 2040;0.339412; 1.75209; 2.09145
511; 161; 2044;0.339412; 1.75209; 2.09145
511; 161; 2044;0.339412; 1.75209; 2.09145
512; 162; 2044;0.339412; 1.75209; 2.09145
512; 162; 2048;0.339412; 1.75209; 2.09145
512; 162; 2048;0.339412; 1.75209; 2.09145
513; 163; 2048;0.339412; 1.75209; 2.09145
513; 163; 2052;0.339412; 1.75209; 2.09145
513; 163; 2052;0.339412; 1.75209; 2.09145
514; 164; 2052;0.339412; 1.75209; 2.09145
514; 164; 2056;0.339412; 1.75209; 2.09145
514; 164; 2056;0.339412; 1.75209; 2.09145
515; 165; 2056;0.339412; 1.75209; 2.09145
515; 165; 2060;0.339412; 1.75209; 2.09145
515; 165; 2060;0.339412; 1.75209; 2.09145
516; 166; 2060;0.339412; 1.75209; 2.09145
516; 166; 2064;0.339412; 1.75209; 2.09145
516; 166; 2064;0.339412; 1.75209; 2.09145
517; 167; 2064;0.339412; 1.75209; 2.09145
517; 167; 2068;0.339412; 1.75209; 2.09145
517; 167; 2068;0.339412; 1.75209; 2.09145
518; 168; 2068;0.339412; 1.75209; 2.09145
518; 168; 2072;0.339412; 1.75209; 2.09145
518; 168; 2072;0.339412; 1.75209; 2.09145
519; 169; 2072;0.339412; 1.75209; 2.09145
519; 169; 2076;0.339412; 1.75209; 2.09145
519; 169; 2076;0.339412; 1.75209; 2.09145
520; 170; 2076;0.339412; 1.75209; 2.09145
520; 170; 2080;0.339412; 1.75209; 2.09145
520; 170; 2080;0.339412; 1.75209; 2.09145
521; 171; 2080;0.339412; 1.75209; 2.09145
521; 171; 2084;0.339412; 1.75209; 2.09145
521; 171; 2084;0.339412; 1.75209; 2.09145
522; 172; 2084;0.339412; 1.75209; 2.09145
522; 172; 2088;0.339412; 1.75209; 2.09145
522; 172; 2088;0.339412; 1.75209; 2.09145
523; 173; 2088;0.339412; 1.75209; 2.09145
523; 173; 2092;0.339412; 1.75209; 2.09145
523; 173; 2092;0.339412; 1.75209; 2.09145
524; 174; 2092;0.339412; 1.75209; 2.09145
524; 174; 2096;0.339412; 1.75209; 2.09145
524; 174; 2096;0.339412; 1.75209; 2.09145
525; 175; 2096;0.339412; 1.75209; 2.09145
525; 175; 2100;0.339412; 1.75209; 2.09145
525; 175; 2100;0.339412; 1.75209; 2.09145
526; 176; 2100;0.339412; 1.75209; 2.09145
526; 176; 2104;0.339412; 1.75209; 2.09145
526; 176; 2104;0.339412; 1.75209; 2.09145
527; 177; 2104;0.339412; 1.75209; 2.09145
527; 177; 2108;0.339412; 1.75209; 2.09145
527; 177; 2108;0.339412; 1.75209; 2.09145
528; 178; 2108;0.339412; 1.75209; 2.09145
528; 178; 2112;0.339412; 1.75209; 2.09145
528; 178; 2112;0.339412; 1.75209; 2.09145
529; 179; 2112;0.339412; 1.75209; 2.09145
529; 179; 2116;0.339412; 1.75209; 2.09145
529; 179; 2116;0.339412; 1.75209; 2.09145
530; 180; 2116;0.339412; 1.75209; 2.09145
530; 180; 2120;0.339412; 1.75209; 2.09145
530; 180; 2120;0.339412; 1.75209; 2.09145
531; 181; 2120;0.339412; 1.75209; 2.09145
531; 181; 2124;0.339412; 1.75209; 2.09145
531; 181; 2124;0.339412; 1.75209; 2.09145
532; 182; 2124;0.339412; 1.75209; 2.09145
532; 182; 2128;0.339412; 1.75209; 2.09145
532; 182; 2128;0.339412; 1.75209; 2.09145
533; 183; 2128;0.339412; 1.75209; 2.09145
533; 183; 2132;0.339412; 1.75209; 2.09145
533; 183; 2132;0.339412; 1.75209; 2.09145
534; 184; 2132;0.339412; 1.75209; 2.09145
534; 184; 2136;0.339412; 1.75209; 2.09145
534; 184; 2136;0.339412; 1.75209; 2.09145
535; 185; 2136;0.339412; 1.75209; 2.09145
535; 185; 2140;0.339412; 1.75209; 2.09145
535; 185; 2140;0.339412; 1.75209; 2.09145
536; 186; 2140;0.339412; 1.75209; 2.09145
536; 186; 2144;0.339412; 1.75209; 2.09145
536; 186; 2144;0.339412; 1.75209; 2.09145
537; 187; 2144;0.339412; 1.75209; 2.09145
537; 187; 2148;0.339412; 1.75209; 2.09145
537; 187; 2148;0.339412; 1.75209; 2.09145
538; 188; 2148;0.339412; 1.75209; 2.09145
538; 188; 2152;0.339412; 1.75209; 2.09145
538; 188; 2152;0.339412; 1.75209; 2.09145
539; 189; 2152;0.339412; 1.75209; 2.09145
539; 189; 2156;0.339412; 1.75209; 2.09145
539; 189; 2156;0.339412; 1.75209; 2.09145
540; 190; 2156;0.339412; 1.75209; 2.09145
540; 190; 2160;0.339412; 1.75209; 2.09145
540; 190; 2160;0.339412; 1.75209; 2.09145
541; 191; 2160;0.339412; 1.75209; 2.09145
541; 191; 2164;0.339412; 1.75209; 2.09145
541; 191; 2164;0.339412; 1.75209; 2.09145
542; 192; 2164;0.339412; 1.75209; 2.09145
542; 192; 2168;0.339412; 1.75209; 2.09145
542; 192; 2168;0.339412; 1.75209; 2.09145
543; 193; 2168;0.339412; 1.75209; 2.09145
543; 193; 2172;0.339412; 1.75209; 2.09145
543; 193; 2172;0.339412; 1.75209; 2.09145
544; 194; 2172;0.339412; 1.75209; 2.09145
544; 194; 2176;0.339412; 1.75209; 2.09145
544; 194; 2176;0.339412; 1.75209; 2.09145
545; 195; 2176;0.339412; 1.75209; 2.09145
545; 195; 2180;0.339412; 1.75209; 2.09145
545; 195; 2180;0.339412; 1.75209; 2.09145
