Iterations; Iterationswithoutimprovement; Evaluations;caccC1; caccOmegaN; caccXi
2617; 1919; 10468;0.766413; 1.96062; 5.8015
2618; 1920; 10468;0.766413; 1.96062; 5.8015
2618; 1920; 10472;0.766413; 1.96062; 5.8015
2618; 1920; 10472;0.766413; 1.96062; 5.8015
2619; 1921; 10472;0.766413; 1.96062; 5.8015
2619; 1921; 10476;0.766413; 1.96062; 5.8015
2619; 1921; 10476;0.766413; 1.96062; 5.8015
2620; 1922; 10476;0.766413; 1.96062; 5.8015
2620; 1922; 10480;0.766413; 1.96062; 5.8015
2620; 1922; 10480;0.766413; 1.96062; 5.8015
2621; 1923; 10480;0.766413; 1.96062; 5.8015
2621; 1923; 10484;0.766413; 1.96062; 5.8015
2621; 1923; 10484;0.766413; 1.96062; 5.8015
2622; 1924; 10484;0.766413; 1.96062; 5.8015
2622; 1924; 10488;0.766413; 1.96062; 5.8015
2622; 1924; 10488;0.766413; 1.96062; 5.8015
2623; 1925; 10488;0.766413; 1.96062; 5.8015
2623; 1925; 10492;0.766413; 1.96062; 5.8015
2623; 1925; 10492;0.766413; 1.96062; 5.8015
2624; 1926; 10492;0.766413; 1.96062; 5.8015
2624; 1926; 10496;0.766413; 1.96062; 5.8015
2624; 1926; 10496;0.766413; 1.96062; 5.8015
2625; 1927; 10496;0.766413; 1.96062; 5.8015
2625; 1927; 10500;0.766413; 1.96062; 5.8015
2625; 1927; 10500;0.766413; 1.96062; 5.8015
2626; 1928; 10500;0.766413; 1.96062; 5.8015
2626; 1928; 10504;0.766413; 1.96062; 5.8015
2626; 1928; 10504;0.766413; 1.96062; 5.8015
2627; 1929; 10504;0.766413; 1.96062; 5.8015
2627; 1929; 10508;0.766413; 1.96062; 5.8015
2627; 1929; 10508;0.766413; 1.96062; 5.8015
2628; 1930; 10508;0.766413; 1.96062; 5.8015
2628; 1930; 10512;0.766413; 1.96062; 5.8015
2628; 1930; 10512;0.766413; 1.96062; 5.8015
2629; 1931; 10512;0.766413; 1.96062; 5.8015
2629; 1931; 10516;0.766413; 1.96062; 5.8015
2629; 1931; 10516;0.766413; 1.96062; 5.8015
2630; 1932; 10516;0.766413; 1.96062; 5.8015
2630; 1932; 10520;0.766413; 1.96062; 5.8015
2630; 1932; 10520;0.766413; 1.96062; 5.8015
2631; 1933; 10520;0.766413; 1.96062; 5.8015
2631; 1933; 10524;0.766413; 1.96062; 5.8015
2631; 1933; 10524;0.766413; 1.96062; 5.8015
2632; 1934; 10524;0.766413; 1.96062; 5.8015
2632; 1934; 10528;0.766413; 1.96062; 5.8015
2632; 1934; 10528;0.766413; 1.96062; 5.8015
2633; 1935; 10528;0.766413; 1.96062; 5.8015
2633; 1935; 10532;0.766413; 1.96062; 5.8015
2633; 1935; 10532;0.766413; 1.96062; 5.8015
2634; 1936; 10532;0.766413; 1.96062; 5.8015
2634; 1936; 10536;0.766413; 1.96062; 5.8015
2634; 1936; 10536;0.766413; 1.96062; 5.8015
2635; 1937; 10536;0.766413; 1.96062; 5.8015
2635; 1937; 10540;0.766413; 1.96062; 5.8015
2635; 1937; 10540;0.766413; 1.96062; 5.8015
2636; 1938; 10540;0.766413; 1.96062; 5.8015
2636; 1938; 10544;0.766413; 1.96062; 5.8015
2636; 1938; 10544;0.766413; 1.96062; 5.8015
2637; 1939; 10544;0.766413; 1.96062; 5.8015
2637; 1939; 10548;0.766413; 1.96062; 5.8015
2637; 1939; 10548;0.766413; 1.96062; 5.8015
2638; 1940; 10548;0.766413; 1.96062; 5.8015
2638; 1940; 10552;0.766413; 1.96062; 5.8015
2638; 1940; 10552;0.766413; 1.96062; 5.8015
2639; 1941; 10552;0.766413; 1.96062; 5.8015
2639; 1941; 10556;0.766413; 1.96062; 5.8015
2639; 1941; 10556;0.766413; 1.96062; 5.8015
2640; 1942; 10556;0.766413; 1.96062; 5.8015
2640; 1942; 10560;0.766413; 1.96062; 5.8015
2640; 1942; 10560;0.766413; 1.96062; 5.8015
2641; 1943; 10560;0.766413; 1.96062; 5.8015
2641; 1943; 10564;0.766413; 1.96062; 5.8015
2641; 1943; 10564;0.766413; 1.96062; 5.8015
2642; 1944; 10564;0.766413; 1.96062; 5.8015
2642; 1944; 10568;0.766413; 1.96062; 5.8015
2642; 1944; 10568;0.766413; 1.96062; 5.8015
2643; 1945; 10568;0.766413; 1.96062; 5.8015
2643; 1945; 10572;0.766413; 1.96062; 5.8015
2643; 1945; 10572;0.766413; 1.96062; 5.8015
2644; 1946; 10572;0.766413; 1.96062; 5.8015
2644; 1946; 10576;0.766413; 1.96062; 5.8015
2644; 1946; 10576;0.766413; 1.96062; 5.8015
2645; 1947; 10576;0.766413; 1.96062; 5.8015
2645; 1947; 10580;0.766413; 1.96062; 5.8015
2645; 1947; 10580;0.766413; 1.96062; 5.8015
2646; 1948; 10580;0.766413; 1.96062; 5.8015
2646; 1948; 10584;0.766413; 1.96062; 5.8015
2646; 1948; 10584;0.766413; 1.96062; 5.8015
2647; 1949; 10584;0.766413; 1.96062; 5.8015
2647; 1949; 10588;0.766413; 1.96062; 5.8015
2647; 1949; 10588;0.766413; 1.96062; 5.8015
2648; 1950; 10588;0.766413; 1.96062; 5.8015
2648; 1950; 10592;0.766413; 1.96062; 5.8015
2648; 1950; 10592;0.766413; 1.96062; 5.8015
2649; 1951; 10592;0.766413; 1.96062; 5.8015
2649; 1951; 10596;0.766413; 1.96062; 5.8015
2649; 1951; 10596;0.766413; 1.96062; 5.8015
2650; 1952; 10596;0.766413; 1.96062; 5.8015
2650; 1952; 10600;0.766413; 1.96062; 5.8015
2650; 1952; 10600;0.766413; 1.96062; 5.8015
2651; 1953; 10600;0.766413; 1.96062; 5.8015
2651; 1953; 10604;0.766413; 1.96062; 5.8015
2651; 1953; 10604;0.766413; 1.96062; 5.8015
2652; 1954; 10604;0.766413; 1.96062; 5.8015
2652; 1954; 10608;0.766413; 1.96062; 5.8015
2652; 1954; 10608;0.766413; 1.96062; 5.8015
2653; 1955; 10608;0.766413; 1.96062; 5.8015
2653; 1955; 10612;0.766413; 1.96062; 5.8015
2653; 1955; 10612;0.766413; 1.96062; 5.8015
2654; 1956; 10612;0.766413; 1.96062; 5.8015
2654; 1956; 10616;0.766413; 1.96062; 5.8015
2654; 1956; 10616;0.766413; 1.96062; 5.8015
2655; 1957; 10616;0.766413; 1.96062; 5.8015
2655; 1957; 10620;0.766413; 1.96062; 5.8015
2655; 1957; 10620;0.766413; 1.96062; 5.8015
2656; 1958; 10620;0.766413; 1.96062; 5.8015
2656; 1958; 10624;0.766413; 1.96062; 5.8015
2656; 1958; 10624;0.766413; 1.96062; 5.8015
2657; 1959; 10624;0.766413; 1.96062; 5.8015
2657; 1959; 10628;0.766413; 1.96062; 5.8015
2657; 1959; 10628;0.766413; 1.96062; 5.8015
2658; 1960; 10628;0.766413; 1.96062; 5.8015
2658; 1960; 10632;0.766413; 1.96062; 5.8015
2658; 1960; 10632;0.766413; 1.96062; 5.8015
2659; 1961; 10632;0.766413; 1.96062; 5.8015
2659; 1961; 10636;0.766413; 1.96062; 5.8015
2659; 1961; 10636;0.766413; 1.96062; 5.8015
2660; 1962; 10636;0.766413; 1.96062; 5.8015
2660; 1962; 10640;0.766413; 1.96062; 5.8015
2660; 1962; 10640;0.766413; 1.96062; 5.8015
2661; 1963; 10640;0.766413; 1.96062; 5.8015
2661; 1963; 10644;0.766413; 1.96062; 5.8015
2661; 1963; 10644;0.766413; 1.96062; 5.8015
2662; 1964; 10644;0.766413; 1.96062; 5.8015
2662; 1964; 10648;0.766413; 1.96062; 5.8015
2662; 1964; 10648;0.766413; 1.96062; 5.8015
2663; 1965; 10648;0.766413; 1.96062; 5.8015
2663; 1965; 10652;0.766413; 1.96062; 5.8015
2663; 1965; 10652;0.766413; 1.96062; 5.8015
2664; 1966; 10652;0.766413; 1.96062; 5.8015
2664; 1966; 10656;0.766413; 1.96062; 5.8015
2664; 1966; 10656;0.766413; 1.96062; 5.8015
2665; 1967; 10656;0.766413; 1.96062; 5.8015
2665; 1967; 10660;0.766413; 1.96062; 5.8015
2665; 1967; 10660;0.766413; 1.96062; 5.8015
2666; 1968; 10660;0.766413; 1.96062; 5.8015
2666; 1968; 10664;0.766413; 1.96062; 5.8015
2666; 1968; 10664;0.766413; 1.96062; 5.8015
2667; 1969; 10664;0.766413; 1.96062; 5.8015
2667; 1969; 10668;0.766413; 1.96062; 5.8015
2667; 1969; 10668;0.766413; 1.96062; 5.8015
2668; 1970; 10668;0.766413; 1.96062; 5.8015
2668; 1970; 10672;0.766413; 1.96062; 5.8015
2668; 1970; 10672;0.766413; 1.96062; 5.8015
2669; 1971; 10672;0.766413; 1.96062; 5.8015
2669; 1971; 10676;0.766413; 1.96062; 5.8015
2669; 1971; 10676;0.766413; 1.96062; 5.8015
2670; 1972; 10676;0.766413; 1.96062; 5.8015
2670; 1972; 10680;0.766413; 1.96062; 5.8015
2670; 1972; 10680;0.766413; 1.96062; 5.8015
2671; 1973; 10680;0.766413; 1.96062; 5.8015
2671; 1973; 10684;0.766413; 1.96062; 5.8015
2671; 1973; 10684;0.766413; 1.96062; 5.8015
2672; 1974; 10684;0.766413; 1.96062; 5.8015
2672; 1974; 10688;0.766413; 1.96062; 5.8015
2672; 1974; 10688;0.766413; 1.96062; 5.8015
2673; 1975; 10688;0.766413; 1.96062; 5.8015
2673; 1975; 10692;0.766413; 1.96062; 5.8015
2673; 1975; 10692;0.766413; 1.96062; 5.8015
2674; 1976; 10692;0.766413; 1.96062; 5.8015
2674; 1976; 10696;0.766413; 1.96062; 5.8015
2674; 1976; 10696;0.766413; 1.96062; 5.8015
2675; 1977; 10696;0.766413; 1.96062; 5.8015
2675; 1977; 10700;0.766413; 1.96062; 5.8015
2675; 1977; 10700;0.766413; 1.96062; 5.8015
2676; 1978; 10700;0.766413; 1.96062; 5.8015
2676; 1978; 10704;0.766413; 1.96062; 5.8015
2676; 1978; 10704;0.766413; 1.96062; 5.8015
2677; 1979; 10704;0.766413; 1.96062; 5.8015
2677; 1979; 10708;0.766413; 1.96062; 5.8015
2677; 1979; 10708;0.766413; 1.96062; 5.8015
2678; 1980; 10708;0.766413; 1.96062; 5.8015
2678; 1980; 10712;0.766413; 1.96062; 5.8015
2678; 1980; 10712;0.766413; 1.96062; 5.8015
2679; 1981; 10712;0.766413; 1.96062; 5.8015
2679; 1981; 10716;0.766413; 1.96062; 5.8015
2679; 1981; 10716;0.766413; 1.96062; 5.8015
2680; 1982; 10716;0.766413; 1.96062; 5.8015
2680; 1982; 10720;0.766413; 1.96062; 5.8015
2680; 1982; 10720;0.766413; 1.96062; 5.8015
2681; 1983; 10720;0.766413; 1.96062; 5.8015
2681; 1983; 10724;0.766413; 1.96062; 5.8015
2681; 1983; 10724;0.766413; 1.96062; 5.8015
2682; 1984; 10724;0.766413; 1.96062; 5.8015
2682; 1984; 10728;0.766413; 1.96062; 5.8015
2682; 1984; 10728;0.766413; 1.96062; 5.8015
2683; 1985; 10728;0.766413; 1.96062; 5.8015
2683; 1985; 10732;0.766413; 1.96062; 5.8015
2683; 1985; 10732;0.766413; 1.96062; 5.8015
2684; 1986; 10732;0.766413; 1.96062; 5.8015
2684; 1986; 10736;0.766413; 1.96062; 5.8015
2684; 1986; 10736;0.766413; 1.96062; 5.8015
2685; 1987; 10736;0.766413; 1.96062; 5.8015
2685; 1987; 10740;0.766413; 1.96062; 5.8015
2685; 1987; 10740;0.766413; 1.96062; 5.8015
2686; 1988; 10740;0.766413; 1.96062; 5.8015
2686; 1988; 10744;0.766413; 1.96062; 5.8015
2686; 1988; 10744;0.766413; 1.96062; 5.8015
2687; 1989; 10744;0.766413; 1.96062; 5.8015
2687; 1989; 10748;0.766413; 1.96062; 5.8015
2687; 1989; 10748;0.766413; 1.96062; 5.8015
2688; 1990; 10748;0.766413; 1.96062; 5.8015
2688; 1990; 10752;0.766413; 1.96062; 5.8015
2688; 1990; 10752;0.766413; 1.96062; 5.8015
2689; 1991; 10752;0.766413; 1.96062; 5.8015
2689; 1991; 10756;0.766413; 1.96062; 5.8015
2689; 1991; 10756;0.766413; 1.96062; 5.8015
2690; 1992; 10756;0.766413; 1.96062; 5.8015
2690; 1992; 10760;0.766413; 1.96062; 5.8015
2690; 1992; 10760;0.766413; 1.96062; 5.8015
2691; 1993; 10760;0.766413; 1.96062; 5.8015
2691; 1993; 10764;0.766413; 1.96062; 5.8015
2691; 1993; 10764;0.766413; 1.96062; 5.8015
2692; 1994; 10764;0.766413; 1.96062; 5.8015
2692; 1994; 10768;0.766413; 1.96062; 5.8015
2692; 1994; 10768;0.766413; 1.96062; 5.8015
2693; 1995; 10768;0.766413; 1.96062; 5.8015
2693; 1995; 10772;0.766413; 1.96062; 5.8015
2693; 1995; 10772;0.766413; 1.96062; 5.8015
2694; 1996; 10772;0.766413; 1.96062; 5.8015
2694; 1996; 10776;0.766413; 1.96062; 5.8015
2694; 1996; 10776;0.766413; 1.96062; 5.8015
2695; 1997; 10776;0.766413; 1.96062; 5.8015
2695; 1997; 10780;0.766413; 1.96062; 5.8015
2695; 1997; 10780;0.766413; 1.96062; 5.8015
2696; 1998; 10780;0.766413; 1.96062; 5.8015
2696; 1998; 10784;0.766413; 1.96062; 5.8015
2696; 1998; 10784;0.766413; 1.96062; 5.8015
2697; 1999; 10784;0.766413; 1.96062; 5.8015
2697; 1999; 10788;0.766413; 1.96062; 5.8015
2697; 1999; 10788;0.766413; 1.96062; 5.8015
2698; 2000; 10788;0.766413; 1.96062; 5.8015
2698; 2000; 10792;0.766413; 1.96062; 5.8015
2698; 2000; 10792;0.766413; 1.96062; 5.8015
2699; 2001; 10792;0.766413; 1.96062; 5.8015
2699; 2001; 10796;0.766413; 1.96062; 5.8015
2699; 2001; 10796;0.766413; 1.96062; 5.8015
2700; 2002; 10796;0.766413; 1.96062; 5.8015
2700; 2002; 10800;0.766413; 1.96062; 5.8015
2700; 2002; 10800;0.766413; 1.96062; 5.8015
2701; 2003; 10800;0.766413; 1.96062; 5.8015
2701; 2003; 10804;0.766413; 1.96062; 5.8015
2701; 2003; 10804;0.766413; 1.96062; 5.8015
2702; 2004; 10804;0.766413; 1.96062; 5.8015
2702; 2004; 10808;0.766413; 1.96062; 5.8015
2702; 2004; 10808;0.766413; 1.96062; 5.8015
2703; 2005; 10808;0.766413; 1.96062; 5.8015
2703; 2005; 10812;0.766413; 1.96062; 5.8015
2703; 2005; 10812;0.766413; 1.96062; 5.8015
2704; 2006; 10812;0.766413; 1.96062; 5.8015
2704; 2006; 10816;0.766413; 1.96062; 5.8015
2704; 2006; 10816;0.766413; 1.96062; 5.8015
2705; 2007; 10816;0.766413; 1.96062; 5.8015
2705; 2007; 10820;0.766413; 1.96062; 5.8015
2705; 2007; 10820;0.766413; 1.96062; 5.8015
2706; 2008; 10820;0.766413; 1.96062; 5.8015
2706; 2008; 10824;0.766413; 1.96062; 5.8015
2706; 2008; 10824;0.766413; 1.96062; 5.8015
2707; 2009; 10824;0.766413; 1.96062; 5.8015
2707; 2009; 10828;0.766413; 1.96062; 5.8015
2707; 2009; 10828;0.766413; 1.96062; 5.8015
2708; 2010; 10828;0.766413; 1.96062; 5.8015
2708; 2010; 10832;0.766413; 1.96062; 5.8015
2708; 2010; 10832;0.766413; 1.96062; 5.8015
2709; 2011; 10832;0.766413; 1.96062; 5.8015
2709; 2011; 10836;0.766413; 1.96062; 5.8015
2709; 2011; 10836;0.766413; 1.96062; 5.8015
2710; 2012; 10836;0.766413; 1.96062; 5.8015
2710; 2012; 10840;0.766413; 1.96062; 5.8015
2710; 2012; 10840;0.766413; 1.96062; 5.8015
2711; 2013; 10840;0.766413; 1.96062; 5.8015
2711; 2013; 10844;0.766413; 1.96062; 5.8015
2711; 2013; 10844;0.766413; 1.96062; 5.8015
2712; 2014; 10844;0.766413; 1.96062; 5.8015
2712; 2014; 10848;0.766413; 1.96062; 5.8015
2712; 2014; 10848;0.766413; 1.96062; 5.8015
2713; 2015; 10848;0.766413; 1.96062; 5.8015
2713; 2015; 10852;0.766413; 1.96062; 5.8015
2713; 2015; 10852;0.766413; 1.96062; 5.8015
2714; 2016; 10852;0.766413; 1.96062; 5.8015
2714; 2016; 10856;0.766413; 1.96062; 5.8015
2714; 2016; 10856;0.766413; 1.96062; 5.8015
2715; 2017; 10856;0.766413; 1.96062; 5.8015
2715; 2017; 10860;0.766413; 1.96062; 5.8015
2715; 2017; 10860;0.766413; 1.96062; 5.8015
2716; 2018; 10860;0.766413; 1.96062; 5.8015
2716; 2018; 10864;0.766413; 1.96062; 5.8015
2716; 2018; 10864;0.766413; 1.96062; 5.8015
2717; 2019; 10864;0.766413; 1.96062; 5.8015
2717; 2019; 10868;0.766413; 1.96062; 5.8015
2717; 2019; 10868;0.766413; 1.96062; 5.8015
2718; 2020; 10868;0.766413; 1.96062; 5.8015
2718; 2020; 10872;0.766413; 1.96062; 5.8015
2718; 2020; 10872;0.766413; 1.96062; 5.8015
2719; 2021; 10872;0.766413; 1.96062; 5.8015
2719; 2021; 10876;0.766413; 1.96062; 5.8015
2719; 2021; 10876;0.766413; 1.96062; 5.8015
2720; 2022; 10876;0.766413; 1.96062; 5.8015
2720; 2022; 10880;0.766413; 1.96062; 5.8015
2720; 2022; 10880;0.766413; 1.96062; 5.8015
2721; 2023; 10880;0.766413; 1.96062; 5.8015
2721; 2023; 10884;0.766413; 1.96062; 5.8015
2721; 2023; 10884;0.766413; 1.96062; 5.8015
2722; 2024; 10884;0.766413; 1.96062; 5.8015
2722; 2024; 10888;0.766413; 1.96062; 5.8015
2722; 2024; 10888;0.766413; 1.96062; 5.8015
2723; 2025; 10888;0.766413; 1.96062; 5.8015
2723; 2025; 10892;0.766413; 1.96062; 5.8015
2723; 2025; 10892;0.766413; 1.96062; 5.8015
2724; 2026; 10892;0.766413; 1.96062; 5.8015
2724; 2026; 10896;0.766413; 1.96062; 5.8015
2724; 2026; 10896;0.766413; 1.96062; 5.8015
2725; 2027; 10896;0.766413; 1.96062; 5.8015
2725; 2027; 10900;0.766413; 1.96062; 5.8015
2725; 2027; 10900;0.766413; 1.96062; 5.8015
2726; 2028; 10900;0.766413; 1.96062; 5.8015
2726; 2028; 10904;0.766413; 1.96062; 5.8015
2726; 2028; 10904;0.766413; 1.96062; 5.8015
2727; 2029; 10904;0.766413; 1.96062; 5.8015
2727; 2029; 10908;0.766413; 1.96062; 5.8015
2727; 2029; 10908;0.766413; 1.96062; 5.8015
2728; 2030; 10908;0.766413; 1.96062; 5.8015
2728; 2030; 10912;0.766413; 1.96062; 5.8015
2728; 2030; 10912;0.766413; 1.96062; 5.8015
2729; 2031; 10912;0.766413; 1.96062; 5.8015
2729; 2031; 10916;0.766413; 1.96062; 5.8015
2729; 2031; 10916;0.766413; 1.96062; 5.8015
2730; 2032; 10916;0.766413; 1.96062; 5.8015
2730; 2032; 10920;0.766413; 1.96062; 5.8015
2730; 2032; 10920;0.766413; 1.96062; 5.8015
2731; 2033; 10920;0.766413; 1.96062; 5.8015
2731; 2033; 10924;0.766413; 1.96062; 5.8015
2731; 2033; 10924;0.766413; 1.96062; 5.8015
2732; 2034; 10924;0.766413; 1.96062; 5.8015
2732; 2034; 10928;0.766413; 1.96062; 5.8015
2732; 2034; 10928;0.766413; 1.96062; 5.8015
2733; 2035; 10928;0.766413; 1.96062; 5.8015
2733; 2035; 10932;0.766413; 1.96062; 5.8015
2733; 2035; 10932;0.766413; 1.96062; 5.8015
2734; 2036; 10932;0.766413; 1.96062; 5.8015
2734; 2036; 10936;0.766413; 1.96062; 5.8015
2734; 2036; 10936;0.766413; 1.96062; 5.8015
2735; 2037; 10936;0.766413; 1.96062; 5.8015
2735; 2037; 10940;0.766413; 1.96062; 5.8015
2735; 2037; 10940;0.766413; 1.96062; 5.8015
2736; 2038; 10940;0.766413; 1.96062; 5.8015
2736; 2038; 10944;0.766413; 1.96062; 5.8015
2736; 2038; 10944;0.766413; 1.96062; 5.8015
2737; 2039; 10944;0.766413; 1.96062; 5.8015
2737; 2039; 10948;0.766413; 1.96062; 5.8015
2737; 2039; 10948;0.766413; 1.96062; 5.8015
2738; 2040; 10948;0.766413; 1.96062; 5.8015
2738; 2040; 10952;0.766413; 1.96062; 5.8015
2738; 2040; 10952;0.766413; 1.96062; 5.8015
2739; 2041; 10952;0.766413; 1.96062; 5.8015
2739; 2041; 10956;0.766413; 1.96062; 5.8015
2739; 2041; 10956;0.766413; 1.96062; 5.8015
2740; 2042; 10956;0.766413; 1.96062; 5.8015
2740; 2042; 10960;0.766413; 1.96062; 5.8015
2740; 2042; 10960;0.766413; 1.96062; 5.8015
2741; 2043; 10960;0.766413; 1.96062; 5.8015
2741; 2043; 10964;0.766413; 1.96062; 5.8015
2741; 2043; 10964;0.766413; 1.96062; 5.8015
2742; 2044; 10964;0.766413; 1.96062; 5.8015
2742; 2044; 10968;0.766413; 1.96062; 5.8015
2742; 2044; 10968;0.766413; 1.96062; 5.8015
2743; 2045; 10968;0.766413; 1.96062; 5.8015
2743; 2045; 10972;0.766413; 1.96062; 5.8015
2743; 2045; 10972;0.766413; 1.96062; 5.8015
2744; 2046; 10972;0.766413; 1.96062; 5.8015
2744; 2046; 10976;0.766413; 1.96062; 5.8015
2744; 2046; 10976;0.766413; 1.96062; 5.8015
2745; 2047; 10976;0.766413; 1.96062; 5.8015
2745; 2047; 10980;0.766413; 1.96062; 5.8015
2745; 2047; 10980;0.766413; 1.96062; 5.8015
2746; 2048; 10980;0.766413; 1.96062; 5.8015
2746; 2048; 10984;0.766413; 1.96062; 5.8015
2746; 2048; 10984;0.766413; 1.96062; 5.8015
2747; 2049; 10984;0.766413; 1.96062; 5.8015
2747; 2049; 10988;0.766413; 1.96062; 5.8015
2747; 2049; 10988;0.766413; 1.96062; 5.8015
2748; 2050; 10988;0.766413; 1.96062; 5.8015
2748; 2050; 10992;0.766413; 1.96062; 5.8015
2748; 2050; 10992;0.766413; 1.96062; 5.8015
2749; 2051; 10992;0.766413; 1.96062; 5.8015
2749; 2051; 10996;0.766413; 1.96062; 5.8015
2749; 2051; 10996;0.766413; 1.96062; 5.8015
2750; 2052; 10996;0.766413; 1.96062; 5.8015
2750; 2052; 11000;0.766413; 1.96062; 5.8015
2750; 2052; 11000;0.766413; 1.96062; 5.8015
2751; 2053; 11000;0.766413; 1.96062; 5.8015
2751; 2053; 11004;0.766413; 1.96062; 5.8015
2751; 2053; 11004;0.766413; 1.96062; 5.8015
2752; 2054; 11004;0.766413; 1.96062; 5.8015
2752; 2054; 11008;0.766413; 1.96062; 5.8015
2752; 2054; 11008;0.766413; 1.96062; 5.8015
2753; 2055; 11008;0.766413; 1.96062; 5.8015
2753; 2055; 11012;0.766413; 1.96062; 5.8015
2753; 2055; 11012;0.766413; 1.96062; 5.8015
2754; 2056; 11012;0.766413; 1.96062; 5.8015
2754; 2056; 11016;0.766413; 1.96062; 5.8015
2754; 2056; 11016;0.766413; 1.96062; 5.8015
2755; 2057; 11016;0.766413; 1.96062; 5.8015
2755; 2057; 11020;0.766413; 1.96062; 5.8015
2755; 2057; 11020;0.766413; 1.96062; 5.8015
2756; 2058; 11020;0.766413; 1.96062; 5.8015
2756; 2058; 11024;0.766413; 1.96062; 5.8015
2756; 2058; 11024;0.766413; 1.96062; 5.8015
2757; 2059; 11024;0.766413; 1.96062; 5.8015
2757; 2059; 11028;0.766413; 1.96062; 5.8015
2757; 2059; 11028;0.766413; 1.96062; 5.8015
2758; 2060; 11028;0.766413; 1.96062; 5.8015
2758; 2060; 11032;0.766413; 1.96062; 5.8015
2758; 2060; 11032;0.766413; 1.96062; 5.8015
2759; 2061; 11032;0.766413; 1.96062; 5.8015
2759; 2061; 11036;0.766413; 1.96062; 5.8015
2759; 2061; 11036;0.766413; 1.96062; 5.8015
2760; 2062; 11036;0.766413; 1.96062; 5.8015
2760; 2062; 11040;0.766413; 1.96062; 5.8015
2760; 2062; 11040;0.766413; 1.96062; 5.8015
2761; 2063; 11040;0.766413; 1.96062; 5.8015
2761; 2063; 11044;0.766413; 1.96062; 5.8015
2761; 2063; 11044;0.766413; 1.96062; 5.8015
2762; 2064; 11044;0.766413; 1.96062; 5.8015
2762; 2064; 11048;0.766413; 1.96062; 5.8015
2762; 2064; 11048;0.766413; 1.96062; 5.8015
2763; 2065; 11048;0.766413; 1.96062; 5.8015
2763; 2065; 11052;0.766413; 1.96062; 5.8015
2763; 2065; 11052;0.766413; 1.96062; 5.8015
2764; 2066; 11052;0.766413; 1.96062; 5.8015
2764; 2066; 11056;0.766413; 1.96062; 5.8015
2764; 2066; 11056;0.766413; 1.96062; 5.8015
2765; 2067; 11056;0.766413; 1.96062; 5.8015
2765; 2067; 11060;0.766413; 1.96062; 5.8015
2765; 2067; 11060;0.766413; 1.96062; 5.8015
2766; 2068; 11060;0.766413; 1.96062; 5.8015
2766; 2068; 11064;0.766413; 1.96062; 5.8015
2766; 2068; 11064;0.766413; 1.96062; 5.8015
2767; 2069; 11064;0.766413; 1.96062; 5.8015
2767; 2069; 11068;0.766413; 1.96062; 5.8015
2767; 2069; 11068;0.766413; 1.96062; 5.8015
2768; 2070; 11068;0.766413; 1.96062; 5.8015
2768; 2070; 11072;0.766413; 1.96062; 5.8015
2768; 2070; 11072;0.766413; 1.96062; 5.8015
2769; 2071; 11072;0.766413; 1.96062; 5.8015
2769; 2071; 11076;0.766413; 1.96062; 5.8015
2769; 2071; 11076;0.766413; 1.96062; 5.8015
2770; 2072; 11076;0.766413; 1.96062; 5.8015
2770; 2072; 11080;0.766413; 1.96062; 5.8015
2770; 2072; 11080;0.766413; 1.96062; 5.8015
2771; 2073; 11080;0.766413; 1.96062; 5.8015
2771; 2073; 11084;0.766413; 1.96062; 5.8015
2771; 2073; 11084;0.766413; 1.96062; 5.8015
2772; 2074; 11084;0.766413; 1.96062; 5.8015
2772; 2074; 11088;0.766413; 1.96062; 5.8015
2772; 2074; 11088;0.766413; 1.96062; 5.8015
2773; 2075; 11088;0.766413; 1.96062; 5.8015
2773; 2075; 11092;0.766413; 1.96062; 5.8015
2773; 2075; 11092;0.766413; 1.96062; 5.8015
2774; 2076; 11092;0.766413; 1.96062; 5.8015
2774; 2076; 11096;0.766413; 1.96062; 5.8015
2774; 2076; 11096;0.766413; 1.96062; 5.8015
2775; 2077; 11096;0.766413; 1.96062; 5.8015
2775; 2077; 11100;0.766413; 1.96062; 5.8015
2775; 2077; 11100;0.766413; 1.96062; 5.8015
2776; 2078; 11100;0.766413; 1.96062; 5.8015
2776; 2078; 11104;0.766413; 1.96062; 5.8015
2776; 2078; 11104;0.766413; 1.96062; 5.8015
2777; 2079; 11104;0.766413; 1.96062; 5.8015
2777; 2079; 11108;0.766413; 1.96062; 5.8015
2777; 2079; 11108;0.766413; 1.96062; 5.8015
2778; 2080; 11108;0.766413; 1.96062; 5.8015
2778; 2080; 11112;0.766413; 1.96062; 5.8015
2778; 2080; 11112;0.766413; 1.96062; 5.8015
2779; 2081; 11112;0.766413; 1.96062; 5.8015
2779; 2081; 11116;0.766413; 1.96062; 5.8015
2779; 2081; 11116;0.766413; 1.96062; 5.8015
2780; 2082; 11116;0.766413; 1.96062; 5.8015
2780; 2082; 11120;0.766413; 1.96062; 5.8015
2780; 2082; 11120;0.766413; 1.96062; 5.8015
2781; 2083; 11120;0.766413; 1.96062; 5.8015
2781; 2083; 11124;0.766413; 1.96062; 5.8015
2781; 2083; 11124;0.766413; 1.96062; 5.8015
2782; 2084; 11124;0.766413; 1.96062; 5.8015
2782; 2084; 11128;0.766413; 1.96062; 5.8015
2782; 2084; 11128;0.766413; 1.96062; 5.8015
2783; 2085; 11128;0.766413; 1.96062; 5.8015
2783; 2085; 11132;0.766413; 1.96062; 5.8015
